addresscountryname,city_actual,rating_reviewcount,center1distance,center1label,center2distance,center2label,neighbourhood,price,price_night,s_city,starrating,rating2_ta,rating2_ta_reviewcount,accommodationtype,guestreviewsrating,scarce_room,hotel_id,offer,offer_cat,year,month,weekend,holiday
Hungary,Budapest,73,0.7 miles,City centre,0.8 miles,Vaci Street,Erzsebetvaros,73,price for 1 night,Budapest,3,4.5,156,_ACCOM_TYPE@Hotel,4.3 /5,1,3220,1,1-15% offer,2018,6,1,0
Hungary,Budapest,73,0.7 miles,City centre,0.8 miles,Vaci Street,Erzsebetvaros,320,price for 4 nights,Budapest,3,4.5,156,_ACCOM_TYPE@Hotel,4.3 /5,1,3220,1,1-15% offer,2017,12,0,1
Hungary,Budapest,73,0.7 miles,City centre,0.8 miles,Vaci Street,Erzsebetvaros,67,price for 1 night,Budapest,3,4.5,156,_ACCOM_TYPE@Hotel,4.3 /5,1,3220,1,1-15% offer,2018,5,1,0
Hungary,Budapest,73,0.7 miles,City centre,0.8 miles,Vaci Street,Erzsebetvaros,62,price for 1 night,Budapest,3,4.5,156,_ACCOM_TYPE@Hotel,4.3 /5,1,3220,1,1-15% offer,2018,3,1,0
Hungary,Budapest,73,0.7 miles,City centre,0.8 miles,Vaci Street,Erzsebetvaros,62,price for 1 night,Budapest,3,4.5,156,_ACCOM_TYPE@Hotel,4.3 /5,1,3220,1,1-15% offer,2018,2,1,0
Hungary,Budapest,,0.3 miles,City centre,0.4 miles,Vaci Street,Erzsebetvaros,68,price for 1 night,Budapest,3,,,_ACCOM_TYPE@Apartment,NA,1,3221,0,0% no offer,2018,1,1,0
Hungary,Budapest,,0.3 miles,City centre,0.4 miles,Vaci Street,Erzsebetvaros,68,price for 1 night,Budapest,3,,,_ACCOM_TYPE@Apartment,NA,1,3221,0,0% no offer,2017,11,0,0
Hungary,Budapest,,0.3 miles,City centre,0.4 miles,Vaci Street,Erzsebetvaros,79,price for 1 night,Budapest,3,,,_ACCOM_TYPE@Apartment,NA,1,3221,0,0% no offer,2017,11,1,0
Hungary,Budapest,,0.3 miles,City centre,0.4 miles,Vaci Street,Erzsebetvaros,472,price for 4 nights,Budapest,3,,,_ACCOM_TYPE@Apartment,NA,1,3221,0,0% no offer,2017,12,0,1
Hungary,Budapest,,0.3 miles,City centre,0.4 miles,Vaci Street,Erzsebetvaros,85,price for 1 night,Budapest,3,,,_ACCOM_TYPE@Apartment,NA,1,3221,0,0% no offer,2018,6,1,0
Hungary,Budapest,,0.3 miles,City centre,0.4 miles,Vaci Street,Erzsebetvaros,68,price for 1 night,Budapest,3,,,_ACCOM_TYPE@Apartment,NA,1,3221,0,0% no offer,2018,2,1,0
Hungary,Budapest,,0.3 miles,City centre,0.4 miles,Vaci Street,Erzsebetvaros,68,price for 1 night,Budapest,3,,,_ACCOM_TYPE@Apartment,NA,1,3221,0,0% no offer,2018,5,1,0
Hungary,Budapest,,0.3 miles,City centre,0.4 miles,Vaci Street,Erzsebetvaros,89,price for 1 night,Budapest,3,,,_ACCOM_TYPE@Apartment,NA,1,3221,0,0% no offer,2018,3,1,0
Hungary,Budapest,,0.3 miles,City centre,0.4 miles,Vaci Street,Erzsebetvaros,68,price for 1 night,Budapest,3,,,_ACCOM_TYPE@Apartment,NA,1,3221,0,0% no offer,2018,4,1,0
Hungary,Budapest,,0.3 miles,City centre,0.4 miles,Vaci Street,Erzsebetvaros,91,price for 1 night,Budapest,3,,,_ACCOM_TYPE@Apartment,NA,1,3221,0,0% no offer,2017,12,0,1
Hungary,Budapest,5,0.6 miles,City centre,0.7 miles,Vaci Street,Erzsebetvaros,79,price for 1 night,Budapest,3,,,_ACCOM_TYPE@Apartment,4 /5,1,3222,0,0% no offer,2018,4,1,0
Hungary,Budapest,5,0.6 miles,City centre,0.7 miles,Vaci Street,Erzsebetvaros,79,price for 1 night,Budapest,3,,,_ACCOM_TYPE@Apartment,4 /5,1,3222,0,0% no offer,2018,1,1,0
Hungary,Budapest,5,0.6 miles,City centre,0.7 miles,Vaci Street,Erzsebetvaros,60,price for 1 night,Budapest,3,,,_ACCOM_TYPE@Apartment,4 /5,1,3222,0,0% no offer,2018,2,1,0
Hungary,Budapest,5,0.6 miles,City centre,0.7 miles,Vaci Street,Erzsebetvaros,472,price for 4 nights,Budapest,3,,,_ACCOM_TYPE@Apartment,4 /5,1,3222,0,0% no offer,2017,12,0,1
Hungary,Budapest,5,0.6 miles,City centre,0.7 miles,Vaci Street,Erzsebetvaros,79,price for 1 night,Budapest,3,,,_ACCOM_TYPE@Apartment,4 /5,1,3222,0,0% no offer,2017,11,1,0
Hungary,Budapest,5,0.6 miles,City centre,0.7 miles,Vaci Street,Erzsebetvaros,60,price for 1 night,Budapest,3,,,_ACCOM_TYPE@Apartment,4 /5,1,3222,0,0% no offer,2017,11,0,0
Hungary,Budapest,5,0.6 miles,City centre,0.7 miles,Vaci Street,Erzsebetvaros,106,price for 1 night,Budapest,3,,,_ACCOM_TYPE@Apartment,4 /5,1,3222,0,0% no offer,2017,12,0,1
Hungary,Budapest,5,0.6 miles,City centre,0.7 miles,Vaci Street,Erzsebetvaros,81,price for 1 night,Budapest,3,,,_ACCOM_TYPE@Apartment,4 /5,1,3222,0,0% no offer,2018,3,1,0
Hungary,Budapest,5,0.6 miles,City centre,0.7 miles,Vaci Street,Erzsebetvaros,79,price for 1 night,Budapest,3,,,_ACCOM_TYPE@Apartment,4 /5,1,3222,0,0% no offer,2018,5,1,0
Hungary,Budapest,5,0.6 miles,City centre,0.7 miles,Vaci Street,Erzsebetvaros,79,price for 1 night,Budapest,3,,,_ACCOM_TYPE@Apartment,4 /5,1,3222,0,0% no offer,2018,6,1,0
Hungary,Budapest,4,0.6 miles,City centre,0.7 miles,Vaci Street,Erzsebetvaros,81,price for 1 night,Budapest,3,,,_ACCOM_TYPE@Apartment,4.5 /5,1,3223,0,0% no offer,2017,11,0,0
Hungary,Budapest,4,0.6 miles,City centre,0.7 miles,Vaci Street,Erzsebetvaros,81,price for 1 night,Budapest,3,,,_ACCOM_TYPE@Apartment,4.5 /5,1,3223,0,0% no offer,2017,11,1,0
Hungary,Budapest,4,0.6 miles,City centre,0.7 miles,Vaci Street,Erzsebetvaros,71,price for 1 night,Budapest,3,,,_ACCOM_TYPE@Apartment,4.5 /5,1,3223,0,0% no offer,2018,2,1,0
Hungary,Budapest,4,0.6 miles,City centre,0.7 miles,Vaci Street,Erzsebetvaros,91,price for 1 night,Budapest,3,,,_ACCOM_TYPE@Apartment,4.5 /5,1,3223,0,0% no offer,2017,12,0,1
Hungary,Budapest,4,0.6 miles,City centre,0.7 miles,Vaci Street,Erzsebetvaros,91,price for 1 night,Budapest,3,,,_ACCOM_TYPE@Apartment,4.5 /5,1,3223,0,0% no offer,2018,3,1,0
Hungary,Budapest,4,0.6 miles,City centre,0.7 miles,Vaci Street,Erzsebetvaros,81,price for 1 night,Budapest,3,,,_ACCOM_TYPE@Apartment,4.5 /5,1,3223,0,0% no offer,2018,4,1,0
Hungary,Budapest,4,0.6 miles,City centre,0.7 miles,Vaci Street,Erzsebetvaros,71,price for 1 night,Budapest,3,,,_ACCOM_TYPE@Apartment,4.5 /5,1,3223,0,0% no offer,2018,1,1,0
Hungary,Budapest,4,0.6 miles,City centre,0.7 miles,Vaci Street,Erzsebetvaros,523,price for 4 nights,Budapest,3,,,_ACCOM_TYPE@Apartment,4.5 /5,1,3223,0,0% no offer,2017,12,0,1
Hungary,Budapest,4,0.6 miles,City centre,0.7 miles,Vaci Street,Erzsebetvaros,71,price for 1 night,Budapest,3,,,_ACCOM_TYPE@Apartment,4.5 /5,1,3223,0,0% no offer,2018,5,1,0
Hungary,Budapest,4,0.6 miles,City centre,0.7 miles,Vaci Street,Erzsebetvaros,87,price for 1 night,Budapest,3,,,_ACCOM_TYPE@Apartment,4.5 /5,1,3223,0,0% no offer,2018,6,1,0
Hungary,Budapest,76,0.4 miles,City centre,0.6 miles,Vaci Street,Erzsebetvaros,36,price for 1 night,Budapest,2,3,58,_ACCOM_TYPE@Apartment,3 /5,1,3224,1,15-50% offer,2017,11,0,0
Hungary,Budapest,76,0.4 miles,City centre,0.6 miles,Vaci Street,Erzsebetvaros,33,price for 1 night,Budapest,2,3,58,_ACCOM_TYPE@Apartment,3 /5,1,3224,1,15-50% offer,2018,1,1,0
Hungary,Budapest,76,0.4 miles,City centre,0.6 miles,Vaci Street,Erzsebetvaros,48,price for 1 night,Budapest,2,3,58,_ACCOM_TYPE@Apartment,3 /5,1,3224,1,15-50% offer,2018,3,1,0
Hungary,Budapest,76,0.4 miles,City centre,0.6 miles,Vaci Street,Erzsebetvaros,48,price for 1 night,Budapest,2,3,58,_ACCOM_TYPE@Apartment,3 /5,1,3224,1,15-50% offer,2018,5,1,0
Hungary,Budapest,76,0.4 miles,City centre,0.6 miles,Vaci Street,Erzsebetvaros,33,price for 1 night,Budapest,2,3,58,_ACCOM_TYPE@Apartment,3 /5,1,3224,1,15-50% offer,2018,2,1,0
Hungary,Budapest,76,0.4 miles,City centre,0.6 miles,Vaci Street,Erzsebetvaros,48,price for 1 night,Budapest,2,3,58,_ACCOM_TYPE@Apartment,3 /5,1,3224,1,15-50% offer,2018,6,1,0
Hungary,Budapest,76,0.4 miles,City centre,0.6 miles,Vaci Street,Erzsebetvaros,48,price for 1 night,Budapest,2,3,58,_ACCOM_TYPE@Apartment,3 /5,1,3224,1,15-50% offer,2018,4,1,0
Hungary,Budapest,76,0.4 miles,City centre,0.6 miles,Vaci Street,Erzsebetvaros,39,price for 1 night,Budapest,2,3,58,_ACCOM_TYPE@Apartment,3 /5,1,3224,1,1-15% offer,2017,11,1,0
Hungary,Budapest,76,0.4 miles,City centre,0.6 miles,Vaci Street,Erzsebetvaros,53,price for 1 night,Budapest,2,3,58,_ACCOM_TYPE@Apartment,3 /5,1,3224,1,15-50% offer,2017,12,0,1
Hungary,Budapest,2,0.6 miles,City centre,0.8 miles,Vaci Street,Erzsebetvaros,1441,price for 4 nights,Budapest,2,4,93,_ACCOM_TYPE@Hostel,3.5 /5,1,3225,0,0% no offer,2017,12,0,1
Hungary,Budapest,2,0.6 miles,City centre,0.8 miles,Vaci Street,Erzsebetvaros,54,price for 1 night,Budapest,2,4,93,_ACCOM_TYPE@Hostel,3.5 /5,1,3225,0,0% no offer,2018,2,1,0
Hungary,Budapest,2,0.6 miles,City centre,0.8 miles,Vaci Street,Erzsebetvaros,54,price for 1 night,Budapest,2,4,93,_ACCOM_TYPE@Hostel,3.5 /5,1,3225,0,0% no offer,2018,3,1,0
Hungary,Budapest,55,0.7 miles,City centre,0.9 miles,Vaci Street,Erzsebetvaros,267,price for 1 night,Budapest,3,3.5,294,_ACCOM_TYPE@Hotel,3.7 /5,0,3226,0,0% no offer,2018,6,1,0
Hungary,Budapest,55,0.7 miles,City centre,0.9 miles,Vaci Street,Erzsebetvaros,267,price for 1 night,Budapest,3,3.5,294,_ACCOM_TYPE@Hotel,3.7 /5,1,3226,0,0% no offer,2018,5,1,0
Hungary,Budapest,55,0.7 miles,City centre,0.9 miles,Vaci Street,Erzsebetvaros,267,price for 1 night,Budapest,3,3.5,294,_ACCOM_TYPE@Hotel,3.7 /5,0,3226,0,0% no offer,2018,1,1,0
Hungary,Budapest,55,0.7 miles,City centre,0.9 miles,Vaci Street,Erzsebetvaros,41,price for 1 night,Budapest,3,3.5,294,_ACCOM_TYPE@Hotel,3.7 /5,0,3226,1,15-50% offer,2017,11,0,0
Hungary,Budapest,55,0.7 miles,City centre,0.9 miles,Vaci Street,Erzsebetvaros,267,price for 1 night,Budapest,3,3.5,294,_ACCOM_TYPE@Hotel,3.7 /5,0,3226,0,0% no offer,2018,2,1,0
Hungary,Budapest,55,0.7 miles,City centre,0.9 miles,Vaci Street,Erzsebetvaros,397,price for 4 nights,Budapest,3,3.5,294,_ACCOM_TYPE@Hotel,3.7 /5,1,3226,0,0% no offer,2017,12,0,1
Hungary,Budapest,55,0.7 miles,City centre,0.9 miles,Vaci Street,Erzsebetvaros,63,price for 1 night,Budapest,3,3.5,294,_ACCOM_TYPE@Hotel,3.7 /5,0,3226,0,0% no offer,2017,11,1,0
Hungary,Budapest,55,0.7 miles,City centre,0.9 miles,Vaci Street,Erzsebetvaros,267,price for 1 night,Budapest,3,3.5,294,_ACCOM_TYPE@Hotel,3.7 /5,1,3226,0,0% no offer,2018,3,1,0
Hungary,Budapest,55,0.7 miles,City centre,0.9 miles,Vaci Street,Erzsebetvaros,44,price for 1 night,Budapest,3,3.5,294,_ACCOM_TYPE@Hotel,3.7 /5,0,3226,1,1-15% offer,2017,12,0,1
Hungary,Budapest,55,0.7 miles,City centre,0.9 miles,Vaci Street,Erzsebetvaros,267,price for 1 night,Budapest,3,3.5,294,_ACCOM_TYPE@Hotel,3.7 /5,1,3226,0,0% no offer,2018,4,1,0
Hungary,Budapest,432,1.1 miles,City centre,1.2 miles,Vaci Street,Ferencvaros,284,price for 4 nights,Budapest,4,3.5,882,_ACCOM_TYPE@Hotel,3.9 /5,1,3227,1,1-15% offer,2017,12,0,1
Hungary,Budapest,432,1.1 miles,City centre,1.2 miles,Vaci Street,Ferencvaros,61,price for 1 night,Budapest,4,3.5,882,_ACCOM_TYPE@Hotel,3.9 /5,0,3227,1,15-50% offer,2017,11,0,0
Hungary,Budapest,432,1.1 miles,City centre,1.2 miles,Vaci Street,Ferencvaros,57,price for 1 night,Budapest,4,3.5,882,_ACCOM_TYPE@Hotel,3.9 /5,0,3227,1,15-50% offer,2017,11,1,0
Hungary,Budapest,432,1.1 miles,City centre,1.2 miles,Vaci Street,Ferencvaros,51,price for 1 night,Budapest,4,3.5,882,_ACCOM_TYPE@Hotel,3.9 /5,1,3227,1,15-50% offer,2017,12,0,1
Hungary,Budapest,432,1.1 miles,City centre,1.2 miles,Vaci Street,Ferencvaros,47,price for 1 night,Budapest,4,3.5,882,_ACCOM_TYPE@Hotel,3.9 /5,0,3227,1,15-50% offer,2018,1,1,0
Hungary,Budapest,432,1.1 miles,City centre,1.2 miles,Vaci Street,Ferencvaros,47,price for 1 night,Budapest,4,3.5,882,_ACCOM_TYPE@Hotel,3.9 /5,0,3227,1,15-50% offer,2018,2,1,0
Hungary,Budapest,45,1.0 mile,City centre,1.0 mile,Vaci Street,Ferencvaros,81,price for 1 night,Budapest,4,4,30,_ACCOM_TYPE@Hotel,4.4 /5,1,3228,1,1-15% offer,2017,11,1,0
Hungary,Budapest,45,1.0 mile,City centre,1.0 mile,Vaci Street,Ferencvaros,106,price for 1 night,Budapest,4,4,30,_ACCOM_TYPE@Hotel,4.4 /5,1,3228,1,1-15% offer,2018,5,1,0
Hungary,Budapest,45,1.0 mile,City centre,1.0 mile,Vaci Street,Ferencvaros,101,price for 1 night,Budapest,4,4,30,_ACCOM_TYPE@Hotel,4.4 /5,0,3228,1,1-15% offer,2018,4,1,0
Hungary,Budapest,45,1.0 mile,City centre,1.0 mile,Vaci Street,Ferencvaros,81,price for 1 night,Budapest,4,4,30,_ACCOM_TYPE@Hotel,4.4 /5,0,3228,1,1-15% offer,2018,2,1,0
Hungary,Budapest,45,1.0 mile,City centre,1.0 mile,Vaci Street,Ferencvaros,83,price for 1 night,Budapest,4,4,30,_ACCOM_TYPE@Hotel,4.4 /5,1,3228,1,1-15% offer,2017,12,0,1
Hungary,Budapest,45,1.0 mile,City centre,1.0 mile,Vaci Street,Ferencvaros,584,price for 4 nights,Budapest,4,4,30,_ACCOM_TYPE@Hotel,4.4 /5,1,3228,1,15-50% offer,2017,12,0,1
Hungary,Budapest,45,1.0 mile,City centre,1.0 mile,Vaci Street,Ferencvaros,81,price for 1 night,Budapest,4,4,30,_ACCOM_TYPE@Hotel,4.4 /5,0,3228,1,1-15% offer,2018,1,1,0
Hungary,Budapest,45,1.0 mile,City centre,1.0 mile,Vaci Street,Ferencvaros,101,price for 1 night,Budapest,4,4,30,_ACCOM_TYPE@Hotel,4.4 /5,1,3228,1,1-15% offer,2017,11,0,0
Hungary,Budapest,45,1.0 mile,City centre,1.0 mile,Vaci Street,Ferencvaros,111,price for 1 night,Budapest,4,4,30,_ACCOM_TYPE@Hotel,4.4 /5,0,3228,1,1-15% offer,2018,6,1,0
Hungary,Budapest,161,1.0 mile,City centre,1.0 mile,Vaci Street,Ferencvaros,81,price for 1 night,Budapest,3,4,162,_ACCOM_TYPE@Hotel,4 /5,0,3229,1,1-15% offer,2017,11,1,0
Hungary,Budapest,161,1.0 mile,City centre,1.0 mile,Vaci Street,Ferencvaros,67,price for 1 night,Budapest,3,4,162,_ACCOM_TYPE@Hotel,4 /5,0,3229,1,15-50% offer,2018,1,1,0
Hungary,Budapest,161,1.0 mile,City centre,1.0 mile,Vaci Street,Ferencvaros,76,price for 1 night,Budapest,3,4,162,_ACCOM_TYPE@Hotel,4 /5,0,3229,1,1-15% offer,2017,11,0,0
Hungary,Budapest,161,1.0 mile,City centre,1.0 mile,Vaci Street,Ferencvaros,340,price for 4 nights,Budapest,3,4,162,_ACCOM_TYPE@Hotel,4 /5,0,3229,1,15-50% offer,2017,12,0,1
Hungary,Budapest,161,1.0 mile,City centre,1.0 mile,Vaci Street,Ferencvaros,67,price for 1 night,Budapest,3,4,162,_ACCOM_TYPE@Hotel,4 /5,0,3229,1,15-50% offer,2018,2,1,0
Hungary,Budapest,161,1.0 mile,City centre,1.0 mile,Vaci Street,Ferencvaros,69,price for 1 night,Budapest,3,4,162,_ACCOM_TYPE@Hotel,4 /5,0,3229,1,15-50% offer,2017,12,0,1
Hungary,Budapest,161,1.0 mile,City centre,1.0 mile,Vaci Street,Ferencvaros,81,price for 1 night,Budapest,3,4,162,_ACCOM_TYPE@Hotel,4 /5,0,3229,1,15-50% offer,2018,6,1,0
Hungary,Budapest,161,1.0 mile,City centre,1.0 mile,Vaci Street,Ferencvaros,90,price for 1 night,Budapest,3,4,162,_ACCOM_TYPE@Hotel,4 /5,0,3229,1,15-50% offer,2018,4,1,0
Hungary,Budapest,161,1.0 mile,City centre,1.0 mile,Vaci Street,Ferencvaros,81,price for 1 night,Budapest,3,4,162,_ACCOM_TYPE@Hotel,4 /5,0,3229,1,15-50% offer,2018,5,1,0
Hungary,Budapest,41,1.8 miles,City centre,1.9 miles,Vaci Street,Ferencvaros,35,price for 1 night,Budapest,2,3,91,_ACCOM_TYPE@Hotel,3 /5,0,3230,1,15-50% offer,2018,1,1,0
Hungary,Budapest,41,1.8 miles,City centre,1.9 miles,Vaci Street,Ferencvaros,708,price for 1 night,Budapest,2,3,91,_ACCOM_TYPE@Hotel,3 /5,1,3230,0,0% no offer,2017,12,0,1
Hungary,Budapest,41,1.8 miles,City centre,1.9 miles,Vaci Street,Ferencvaros,44,price for 1 night,Budapest,2,3,91,_ACCOM_TYPE@Hotel,3 /5,1,3230,0,0% no offer,2018,6,1,0
Hungary,Budapest,41,1.8 miles,City centre,1.9 miles,Vaci Street,Ferencvaros,44,price for 1 night,Budapest,2,3,91,_ACCOM_TYPE@Hotel,3 /5,0,3230,0,0% no offer,2018,5,1,0
Hungary,Budapest,41,1.8 miles,City centre,1.9 miles,Vaci Street,Ferencvaros,44,price for 1 night,Budapest,2,3,91,_ACCOM_TYPE@Hotel,3 /5,0,3230,0,0% no offer,2018,4,1,0
Hungary,Budapest,41,1.8 miles,City centre,1.9 miles,Vaci Street,Ferencvaros,43,price for 1 night,Budapest,2,3,91,_ACCOM_TYPE@Hotel,3 /5,1,3230,0,0% no offer,2017,11,1,0
Hungary,Budapest,41,1.8 miles,City centre,1.9 miles,Vaci Street,Ferencvaros,35,price for 1 night,Budapest,2,3,91,_ACCOM_TYPE@Hotel,3 /5,0,3230,1,15-50% offer,2018,2,1,0
Hungary,Budapest,41,1.8 miles,City centre,1.9 miles,Vaci Street,Ferencvaros,44,price for 1 night,Budapest,2,3,91,_ACCOM_TYPE@Hotel,3 /5,0,3230,0,0% no offer,2018,3,1,0
Hungary,Budapest,41,1.8 miles,City centre,1.9 miles,Vaci Street,Ferencvaros,43,price for 1 night,Budapest,2,3,91,_ACCOM_TYPE@Hotel,3 /5,1,3230,0,0% no offer,2017,11,0,0
Hungary,Budapest,75,2.1 miles,City centre,2.1 miles,Vaci Street,Ferencvaros,38,price for 1 night,Budapest,3,2.5,144,_ACCOM_TYPE@Hotel,3 /5,1,3231,1,15-50% offer,2018,1,1,0
Hungary,Budapest,75,2.1 miles,City centre,2.1 miles,Vaci Street,Ferencvaros,54,price for 1 night,Budapest,3,2.5,144,_ACCOM_TYPE@Hotel,3 /5,1,3231,1,15-50% offer,2018,6,1,0
Hungary,Budapest,75,2.1 miles,City centre,2.1 miles,Vaci Street,Ferencvaros,44,price for 1 night,Budapest,3,2.5,144,_ACCOM_TYPE@Hotel,3 /5,1,3231,1,15-50% offer,2017,11,1,0
Hungary,Budapest,75,2.1 miles,City centre,2.1 miles,Vaci Street,Ferencvaros,63,price for 1 night,Budapest,3,2.5,144,_ACCOM_TYPE@Hotel,3 /5,1,3231,0,0% no offer,2018,5,1,0
Hungary,Budapest,75,2.1 miles,City centre,2.1 miles,Vaci Street,Ferencvaros,244,price for 4 nights,Budapest,3,2.5,144,_ACCOM_TYPE@Hotel,3 /5,1,3231,1,15-50% offer,2017,12,0,1
Hungary,Budapest,75,2.1 miles,City centre,2.1 miles,Vaci Street,Ferencvaros,54,price for 1 night,Budapest,3,2.5,144,_ACCOM_TYPE@Hotel,3 /5,1,3231,1,15-50% offer,2018,3,1,0
Hungary,Budapest,75,2.1 miles,City centre,2.1 miles,Vaci Street,Ferencvaros,38,price for 1 night,Budapest,3,2.5,144,_ACCOM_TYPE@Hotel,3 /5,1,3231,1,15-50% offer,2017,11,0,0
Hungary,Budapest,75,2.1 miles,City centre,2.1 miles,Vaci Street,Ferencvaros,38,price for 1 night,Budapest,3,2.5,144,_ACCOM_TYPE@Hotel,3 /5,1,3231,1,15-50% offer,2018,2,1,0
Hungary,Budapest,75,2.1 miles,City centre,2.1 miles,Vaci Street,Ferencvaros,38,price for 1 night,Budapest,3,2.5,144,_ACCOM_TYPE@Hotel,3 /5,1,3231,1,15-50% offer,2017,12,0,1
Hungary,Budapest,60,1.3 miles,City centre,1.3 miles,Vaci Street,Ferencvaros,76,price for 1 night,Budapest,2,4.5,218,_ACCOM_TYPE@Hostel,4.3 /5,1,3232,0,0% no offer,2018,5,1,0
Hungary,Budapest,60,1.3 miles,City centre,1.3 miles,Vaci Street,Ferencvaros,76,price for 1 night,Budapest,2,4.5,218,_ACCOM_TYPE@Hostel,4.3 /5,1,3232,0,0% no offer,2018,6,1,0
Hungary,Budapest,60,1.3 miles,City centre,1.3 miles,Vaci Street,Ferencvaros,60,price for 1 night,Budapest,2,4.5,218,_ACCOM_TYPE@Hostel,4.3 /5,1,3232,1,15-50% offer,2018,1,1,0
Hungary,Budapest,60,1.3 miles,City centre,1.3 miles,Vaci Street,Ferencvaros,57,price for 1 night,Budapest,2,4.5,218,_ACCOM_TYPE@Hostel,4.3 /5,1,3232,1,15-50% offer,2017,11,0,0
Hungary,Budapest,60,1.3 miles,City centre,1.3 miles,Vaci Street,Ferencvaros,76,price for 1 night,Budapest,2,4.5,218,_ACCOM_TYPE@Hostel,4.3 /5,1,3232,0,0% no offer,2018,3,1,0
Hungary,Budapest,60,1.3 miles,City centre,1.3 miles,Vaci Street,Ferencvaros,73,price for 1 night,Budapest,2,4.5,218,_ACCOM_TYPE@Hostel,4.3 /5,0,3232,0,0% no offer,2017,12,0,1
Hungary,Budapest,60,1.3 miles,City centre,1.3 miles,Vaci Street,Ferencvaros,60,price for 1 night,Budapest,2,4.5,218,_ACCOM_TYPE@Hostel,4.3 /5,1,3232,1,15-50% offer,2017,11,1,0
Hungary,Budapest,60,1.3 miles,City centre,1.3 miles,Vaci Street,Ferencvaros,228,price for 4 nights,Budapest,2,4.5,218,_ACCOM_TYPE@Hostel,4.3 /5,1,3232,1,15-50% offer,2017,12,0,1
Hungary,Budapest,60,1.3 miles,City centre,1.3 miles,Vaci Street,Ferencvaros,60,price for 1 night,Budapest,2,4.5,218,_ACCOM_TYPE@Hostel,4.3 /5,1,3232,1,15-50% offer,2018,2,1,0
Hungary,Budapest,60,1.3 miles,City centre,1.3 miles,Vaci Street,Ferencvaros,101,price for 1 night,Budapest,2,4.5,218,_ACCOM_TYPE@Hostel,4.3 /5,1,3232,0,0% no offer,2018,4,1,0
Hungary,Budapest,122,1.0 mile,City centre,1.1 miles,Vaci Street,Ferencvaros,33,price for 1 night,Budapest,3,3,62,_ACCOM_TYPE@Hotel,3.2 /5,1,3233,1,15-50% offer,2017,11,0,0
Hungary,Budapest,122,1.0 mile,City centre,1.1 miles,Vaci Street,Ferencvaros,178,price for 4 nights,Budapest,3,3,62,_ACCOM_TYPE@Hotel,3.2 /5,1,3233,1,15-50% offer,2017,12,0,1
Hungary,Budapest,122,1.0 mile,City centre,1.1 miles,Vaci Street,Ferencvaros,44,price for 1 night,Budapest,3,3,62,_ACCOM_TYPE@Hotel,3.2 /5,1,3233,1,1-15% offer,2018,2,1,0
Hungary,Budapest,122,1.0 mile,City centre,1.1 miles,Vaci Street,Ferencvaros,44,price for 1 night,Budapest,3,3,62,_ACCOM_TYPE@Hotel,3.2 /5,1,3233,1,1-15% offer,2018,1,1,0
Hungary,Budapest,122,1.0 mile,City centre,1.1 miles,Vaci Street,Ferencvaros,40,price for 1 night,Budapest,3,3,62,_ACCOM_TYPE@Hotel,3.2 /5,1,3233,1,1-15% offer,2017,12,0,1
Hungary,Budapest,122,1.0 mile,City centre,1.1 miles,Vaci Street,Ferencvaros,37,price for 1 night,Budapest,3,3,62,_ACCOM_TYPE@Hotel,3.2 /5,1,3233,1,15-50% offer,2017,11,1,0
Hungary,Budapest,57,1.1 miles,City centre,1.2 miles,Vaci Street,Ferencvaros,64,price for 1 night,Budapest,3,4.5,319,_ACCOM_TYPE@Hotel,4.5 /5,0,3234,1,15-50% offer,2018,2,1,0
Hungary,Budapest,57,1.1 miles,City centre,1.2 miles,Vaci Street,Ferencvaros,86,price for 1 night,Budapest,3,4.5,319,_ACCOM_TYPE@Hotel,4.5 /5,0,3234,1,15-50% offer,2018,5,1,0
Hungary,Budapest,57,1.1 miles,City centre,1.2 miles,Vaci Street,Ferencvaros,80,price for 1 night,Budapest,3,4.5,319,_ACCOM_TYPE@Hotel,4.5 /5,0,3234,1,15-50% offer,2017,11,1,0
Hungary,Budapest,57,1.1 miles,City centre,1.2 miles,Vaci Street,Ferencvaros,493,price for 4 nights,Budapest,3,4.5,319,_ACCOM_TYPE@Hotel,4.5 /5,0,3234,0,0% no offer,2017,12,0,1
Hungary,Budapest,57,1.1 miles,City centre,1.2 miles,Vaci Street,Ferencvaros,71,price for 1 night,Budapest,3,4.5,319,_ACCOM_TYPE@Hotel,4.5 /5,0,3234,1,15-50% offer,2017,12,0,1
Hungary,Budapest,57,1.1 miles,City centre,1.2 miles,Vaci Street,Ferencvaros,86,price for 1 night,Budapest,3,4.5,319,_ACCOM_TYPE@Hotel,4.5 /5,0,3234,1,15-50% offer,2018,6,1,0
Hungary,Budapest,57,1.1 miles,City centre,1.2 miles,Vaci Street,Ferencvaros,64,price for 1 night,Budapest,3,4.5,319,_ACCOM_TYPE@Hotel,4.5 /5,0,3234,1,15-50% offer,2018,1,1,0
Hungary,Budapest,57,1.1 miles,City centre,1.2 miles,Vaci Street,Ferencvaros,74,price for 1 night,Budapest,3,4.5,319,_ACCOM_TYPE@Hotel,4.5 /5,0,3234,1,15-50% offer,2017,11,0,0
Hungary,Budapest,57,1.1 miles,City centre,1.2 miles,Vaci Street,Ferencvaros,74,price for 1 night,Budapest,3,4.5,319,_ACCOM_TYPE@Hotel,4.5 /5,0,3234,1,15-50% offer,2018,3,1,0
